timestamp,market_probability,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp,vote_pct
1730854802,0.545,nevada,,,,,,,,,,,
1730855702,0.605,nevada,trump-d,GOP,0.0,739227.0,0.509,1.0,0.0,1512683.0,1512973.0,0.0,0.0
1730856602,0.64,nevada,trump-d,GOP,0.0,740046.0,0.5117,1.0,0.0,1512683.0,1512313.0,0.0,0.0
1730857502,0.655,nevada,trump-d,GOP,0.0,742094.0,0.5296,1.0,0.0,1512683.0,1512604.0,0.0,0.0
1730858402,0.685,nevada,trump-d,GOP,0.0,742596.0,0.533,1.0,0.0,1512683.0,1512216.0,0.0,0.0
1730859302,0.69,nevada,trump-d,GOP,0.0,744164.0,0.527,1.0,0.0,1512672.0,1510598.0,0.0,0.0
1730860202,0.695,nevada,trump-d,GOP,0.0,745425.0,0.547,1.0,0.0,1512634.0,1510606.0,0.0,0.0
1730861102,0.72,nevada,trump-d,GOP,0.0,745522.0,0.5356,1.0,0.0,1512528.0,1517025.0,0.0,0.0
1730862002,0.785,nevada,trump-d,GOP,0.0,748677.0,0.5656,1.0,0.0,1512321.0,1512181.0,0.0,0.0
1730862902,0.825,nevada,trump-d,GOP,0.0,752768.0,0.5863,1.0,0.0,1510748.0,1511570.0,0.0,0.0
1730863802,0.785,nevada,trump-d,GOP,0.0,756880.0,0.5936,1.0,0.0,1509067.0,1510306.0,0.0,0.0
1730864702,0.815,nevada,trump-d,GOP,0.0,758761.0,0.6276,1.0,0.0,1506945.0,1503336.0,0.0,0.0
1730865602,0.855,nevada,trump-d,GOP,0.0,762920.0,0.6362,1.0,0.0,1506280.0,1508557.0,0.0,0.0
1730866502,0.855,nevada,trump-d,GOP,0.0,763527.0,0.6516,1.0,0.0,1504547.0,1503907.0,0.0,0.0
1730867402,0.85,nevada,trump-d,GOP,0.0,762441.0,0.6229,1.0,0.0,1509067.0,1512675.0,0.0,0.0
1730868302,0.795,nevada,trump-d,GOP,0.0,761096.0,0.6462,1.0,0.0,1504702.0,1505282.0,0.0,0.0
1730869202,0.86,nevada,trump-d,GOP,0.0,758561.0,0.6096,1.0,0.0,1505493.0,1505407.0,0.0,0.0
1730870102,0.845,nevada,trump-d,GOP,0.0,757273.0,0.6069,1.0,0.0,1502343.0,1505434.0,0.0,0.0
1730871002,0.845,nevada,trump-d,GOP,0.0,760663.0,0.6449,1.0,0.0,1503091.0,1501381.0,0.0,0.0
1730871902,0.875,nevada,trump-d,GOP,0.0,757886.0,0.6322,1.0,0.0,1503673.0,1505001.0,0.0,0.0
1730872802,0.85,nevada,trump-d,GOP,148752.0,758750.0,0.6223,1.0,260416.0,1503141.0,1456170.0,19.23,0.5712091422954043
1730873702,0.935,nevada,trump-d,GOP,518403.0,763918.0,0.7595,1.0,1017595.0,1500778.0,481741.0,75.13,0.5094394135191309
1730874602,0.955,nevada,trump-d,GOP,519580.0,762783.0,0.7881,1.0,1019078.0,1499168.0,479103.0,75.24,0.5098530240079758
1730875502,0.9695,nevada,trump-d,GOP,536675.0,765039.0,0.7708,1.0,1048062.0,1500346.0,457295.0,77.48,0.5120641717760972
1730876402,0.9795,nevada,trump-d,GOP,543998.0,765416.0,0.7861,1.0,1058279.0,1498466.0,440281.0,78.24,0.5140402483655067
1730877302,0.985,nevada,trump-d,GOP,548894.0,765416.0,0.7861,1.0,1064683.0,1498466.0,440281.0,78.35,0.5155468810904279
1730878202,0.9875,nevada,trump-d,GOP,564712.0,764855.0,0.7815,1.0,1093592.0,1498534.0,405392.0,80.48,0.5163827094565432
1730879102,0.9855,nevada,trump-d,GOP,564712.0,764147.0,0.7821,1.0,1093592.0,1498218.0,405420.0,80.48,0.5163827094565432
1730880002,0.9855,nevada,trump-d,GOP,568870.0,766029.0,0.7961,1.0,1101412.0,1499934.0,397611.0,80.96,0.5164915581090455
1730880902,0.9735,nevada,trump-d,GOP,568870.0,763017.0,0.7821,1.0,1101412.0,1494349.0,390596.0,80.96,0.5164915581090455
1730881802,0.977,nevada,trump-d,GOP,568870.0,762880.0,0.7881,1.0,1101412.0,1492832.0,389231.0,80.96,0.5164915581090455
1730882702,0.9775,nevada,trump-d,GOP,653532.0,769399.0,0.8894,1.0,1268753.0,1499880.0,231658.0,93.26,0.5150978953350258
1730883602,0.983,nevada,trump-d,GOP,653532.0,769323.0,0.8834,1.0,1268753.0,1499809.0,231053.0,91.23,0.5150978953350258
1730884502,0.9835,nevada,trump-d,GOP,653532.0,768671.0,0.8741,1.0,1268753.0,1499794.0,231248.0,91.23,0.5150978953350258
1730885402,0.9885,nevada,trump-d,GOP,653532.0,770101.0,0.8827,1.0,1268753.0,1502648.0,234863.0,83.09,0.5150978953350258
1730886302,0.9925,nevada,trump-d,GOP,653532.0,768250.0,0.8894,1.0,1268753.0,1498757.0,230343.0,83.09,0.5150978953350258
1730887202,0.9925,nevada,trump-d,GOP,660980.0,770044.0,0.9161,1.0,1284132.0,1500426.0,216889.0,84.1,0.514729015397171
1730888102,0.9885,nevada,trump-d,GOP,660980.0,769243.0,0.9174,1.0,1284132.0,1499506.0,215797.0,84.1,0.514729015397171
1730889002,0.991,nevada,trump-d,GOP,660980.0,766879.0,0.9094,1.0,1284132.0,1494672.0,211123.0,84.1,0.514729015397171
1730889902,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730890802,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730891702,0.987,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730892602,0.987,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730893502,0.988,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730894402,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730895302,0.9915,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730896202,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730897102,0.99,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730898002,0.988,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730898902,0.979,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730899802,0.9765,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730900702,0.975,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730901602,0.9775,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730902502,0.979,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730903402,0.9785,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730904302,0.98,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730905202,0.984,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730906102,0.988,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730907002,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730907902,0.9875,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730908802,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730909702,0.994,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730910602,0.9955,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730911502,0.993,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730912402,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730913302,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730914202,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730915102,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730916002,0.9905,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730916902,0.9925,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730917802,0.9925,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730918702,0.993,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730919602,0.993,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730920502,0.991,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730921402,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730922302,0.9965,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730923202,0.9965,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730924102,0.9885,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730925002,0.9935,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730925902,0.9935,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730926802,0.9935,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730927702,0.9955,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730928602,0.9945,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730929502,0.994,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730930402,0.9935,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730931302,0.994,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730932202,0.994,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730933102,0.9945,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730934002,0.995,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730934902,0.9965,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730935802,0.995,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730936702,0.995,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730937602,0.995,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730938502,0.9955,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730939402,0.9955,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730940302,0.9955,nevada,trump-d,GOP,660980.0,768203.0,0.9061,1.0,1284132.0,1495834.0,212062.0,84.1,0.514729015397171
1730854802,0.815,georgia,,,,,,,,,,,
1730855702,0.86,georgia,trump-d,GOP,1108738.0,2604048.0,0.555,1.0,1949831.0,5223996.0,3276019.0,36.09,0.5686328712590989
1730856602,0.865,georgia,trump-d,GOP,1532616.0,2652418.0,0.7095,1.0,2784212.0,5202094.0,2420366.0,51.54,0.5504667029665844
1730857502,0.905,georgia,trump-d,GOP,1639234.0,2618513.0,0.7149,1.0,2973574.0,5159627.0,2188483.0,55.04,0.5512672628964337
1730858402,0.88,georgia,trump-d,GOP,1835589.0,2625771.0,0.7189,1.0,3502730.0,5173475.0,1826407.0,64.84,0.5240452447091268
1730859302,0.895,georgia,trump-d,GOP,1931804.0,2628969.0,0.7642,1.0,3681240.0,5192631.0,1523160.0,68.14,0.5247699144853365
1730860202,0.91,georgia,trump-d,GOP,2070160.0,2632454.0,0.7655,1.0,3975739.0,5210521.0,1237002.0,73.59,0.5206981645424913
1730861102,0.925,georgia,trump-d,GOP,2103900.0,2650055.0,0.8161,1.0,4028799.0,5232274.0,1205655.0,74.57,0.522215181248804
1730862002,0.905,georgia,trump-d,GOP,2103900.0,2649525.0,0.8228,1.0,4028799.0,5223494.0,1196788.0,74.57,0.522215181248804
1730862902,0.94,georgia,trump-d,GOP,2303144.0,2659270.0,0.9327,1.0,4433822.0,5227761.0,795293.0,82.07,0.5194489088646319
1730863802,0.975,georgia,trump-d,GOP,2433647.0,2667799.0,0.9753,1.0,4748800.0,5238795.0,492596.0,87.9,0.5124762045148248
1730864702,0.976,georgia,trump-d,GOP,2442413.0,2672621.0,0.9867,1.0,4761250.0,5243459.0,484594.0,88.13,0.5129772643738514
1730865602,0.969,georgia,trump-d,GOP,2485588.0,2672577.0,0.9993,1.0,4863596.0,5245265.0,382876.0,90.03,0.5110597179535471
1730866502,0.9875,georgia,trump-d,GOP,2485588.0,2672899.0,0.998,1.0,4863596.0,5245078.0,382594.0,88.39,0.5110597179535471
1730867402,0.985,georgia,trump-d,GOP,2553434.0,2680600.0,1.0,1.0,5008160.0,5268572.0,261304.0,91.02,0.5098547171016901
1730868302,0.9795,georgia,trump-d,GOP,2553434.0,2677425.0,1.0,1.0,5008160.0,5262464.0,255005.0,91.02,0.5098547171016901
1730869202,0.9795,georgia,trump-d,GOP,2602408.0,2682985.0,1.0,1.0,5124447.0,5271955.0,148213.0,93.13,0.5078417241899468
1730870102,0.9775,georgia,trump-d,GOP,2602408.0,2682522.0,1.0,1.0,5124447.0,5271507.0,147702.0,93.13,0.5078417241899468
1730871002,0.9705,georgia,trump-d,GOP,2602408.0,2681551.0,1.0,1.0,5124447.0,5269220.0,145523.0,93.13,0.5078417241899468
1730871902,0.9825,georgia,trump-d,GOP,2602408.0,2680281.0,1.0,1.0,5124447.0,5266258.0,142392.0,93.13,0.5078417241899468
1730872802,0.986,georgia,trump-d,GOP,2636905.0,2681173.0,1.0,1.0,5184638.0,5267033.0,82985.0,94.23,0.5085996360787388
1730873702,0.987,georgia,trump-d,GOP,2640803.0,2681328.0,1.0,1.0,5193102.0,5266799.0,74306.0,94.38,0.5085213038372826
1730874602,0.9935,georgia,trump-d,GOP,2640803.0,2680661.0,1.0,1.0,5193102.0,5265518.0,72996.0,94.38,0.5085213038372826
1730875502,0.994,georgia,trump-d,GOP,2642593.0,2681324.0,1.0,1.0,5196924.0,5267752.0,71386.0,94.45,0.5084917539683089
1730876402,0.994,georgia,trump-d,GOP,2642593.0,2681290.0,1.0,1.0,5196924.0,5267657.0,71308.0,94.45,0.5084917539683089
1730877302,0.994,georgia,trump-d,GOP,2644111.0,2681290.0,1.0,1.0,5210971.0,5267657.0,71308.0,94.7,0.5074123421527389
1730878202,0.9925,georgia,trump-d,GOP,2644290.0,2683242.0,1.0,1.0,5211557.0,5283023.0,72645.0,96.79,0.507389634230231
1730879102,0.9935,georgia,trump-d,GOP,2648261.0,2683557.0,1.0,1.0,5215936.0,5283818.0,68479.0,96.87,0.5077249797543528
1730880002,0.994,georgia,trump-d,GOP,2648261.0,2683488.0,1.0,1.0,5215936.0,5283574.0,68225.0,97.0,0.5077249797543528
1730880902,0.9925,georgia,trump-d,GOP,2648261.0,2683297.0,1.0,1.0,5215936.0,5283183.0,67827.0,97.16,0.5077249797543528
1730881802,0.9935,georgia,trump-d,GOP,2648261.0,2683095.0,1.0,1.0,5215936.0,5282623.0,67267.0,97.16,0.5077249797543528
1730882702,0.9935,georgia,trump-d,GOP,2648261.0,2683259.0,1.0,1.0,5215936.0,5283030.0,67695.0,97.16,0.5077249797543528
1730883602,0.9935,georgia,trump-d,GOP,2648261.0,2683079.0,1.0,1.0,5215936.0,5282632.0,67289.0,97.16,0.5077249797543528
1730884502,0.9935,georgia,trump-d,GOP,2648261.0,2683076.0,1.0,1.0,5215936.0,5282610.0,67256.0,97.16,0.5077249797543528
1730885402,0.9935,georgia,trump-d,GOP,2648261.0,2683185.0,1.0,1.0,5215936.0,5282866.0,67517.0,97.16,0.5077249797543528
1730886302,0.9995,georgia,trump-d,GOP,2648261.0,2683098.0,1.0,1.0,5215936.0,5282693.0,67347.0,97.16,0.5077249797543528
1730887202,0.9995,georgia,trump-d,GOP,2651206.0,2683789.0,1.0,1.0,5223697.0,5284899.0,61744.0,97.3,0.5075344148023899
1730888102,0.999,georgia,trump-d,GOP,2651206.0,2683776.0,1.0,1.0,5223697.0,5284889.0,61733.0,97.3,0.5075344148023899
1730889002,0.9995,georgia,trump-d,GOP,2651206.0,2683806.0,1.0,1.0,5223697.0,5284894.0,61741.0,97.3,0.5075344148023899
1730889902,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730890802,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730891702,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730892602,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730893502,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730894402,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730895302,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730896202,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730897102,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730898002,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730898902,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730899802,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730900702,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730901602,0.996,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730902502,0.996,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730903402,0.996,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730904302,0.9955,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730905202,0.9965,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730906102,0.997,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730907002,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730907902,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730908802,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730909702,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730910602,0.9975,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730911502,0.996,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730912402,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730913302,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730914202,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730915102,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730916002,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730916902,0.9975,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730917802,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730918702,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730919602,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730920502,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730921402,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730922302,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730923202,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730924102,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730925002,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730925902,0.999,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730926802,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730927702,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730928602,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730929502,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730930402,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730931302,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730932202,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730933102,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730934002,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730934902,0.9965,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730935802,0.9965,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730936702,0.9975,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730937602,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730938502,0.998,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730939402,0.9995,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730940302,0.9985,georgia,trump-d,GOP,2651206.0,2683819.0,1.0,1.0,5223697.0,5285004.0,61849.0,97.3,0.5075344148023899
1730854802,0.9925,florida,,,,,,,,,,,
1730855702,0.9985,florida,trump-d,GOP,5572557.0,6203253.0,1.0,1.0,9984165.0,11110674.0,1132358.0,87.82,0.5581395139202928
1730856602,0.9985,florida,trump-d,GOP,5772750.0,6232049.0,1.0,1.0,10305116.0,11127328.0,826273.0,90.64,0.5601829227346883
1730857502,0.9985,florida,trump-d,GOP,5871015.0,6213641.0,1.0,1.0,10458094.0,11078129.0,624499.0,92.0,0.5613847991804243
1730858402,0.9975,florida,trump-d,GOP,5930848.0,6210528.0,1.0,1.0,10557047.0,11071228.0,590179.0,92.87,0.561790432494996
1730859302,0.993,florida,trump-d,GOP,5974031.0,6227229.0,1.0,1.0,10629090.0,11094762.0,479871.0,93.71,0.5620453867640598
